,Province_State,city,Quarter,value
2733,Montana,Deer Lodge,Q2_2020,442
2734,Montana,Deer Lodge,Q3_2020,12963
2735,Montana,Deer Lodge,Q4_2020,42922
2736,Montana,Fallon,Q1_2020,0
2737,Montana,Fallon,Q2_2020,27
2738,Montana,Fallon,Q3_2020,1322
2739,Montana,Fallon,Q4_2020,13073
2740,Montana,Gallatin,Q1_2020,4348
2741,Montana,Gallatin,Q2_2020,26734
2742,Montana,Gallatin,Q3_2020,135319
2743,Montana,Gallatin,Q4_2020,430810
2744,Montana,Jefferson,Q1_2020,71
2745,Montana,Jefferson,Q2_2020,538
2746,Montana,Jefferson,Q3_2020,6473
2747,Montana,Jefferson,Q4_2020,30042
2748,Montana,Liberty,Q1_2020,30
2749,Montana,Liberty,Q2_2020,92
2750,Montana,Liberty,Q3_2020,1283
2751,Montana,Liberty,Q4_2020,4700
2752,Montana,Lincoln,Q1_2020,221
2753,Montana,Lincoln,Q2_2020,1485
2754,Montana,Lincoln,Q3_2020,12567
2755,Montana,Lincoln,Q4_2020,45137
2756,Montana,Madison,Q1_2020,263
2757,Montana,Madison,Q2_2020,1678
2758,Montana,Madison,Q3_2020,9895
2759,Montana,Madison,Q4_2020,23974
2760,Montana,Missoula,Q1_2020,1021
2761,Montana,Missoula,Q2_2020,7354
2762,Montana,Missoula,Q3_2020,75773
2763,Montana,Missoula,Q4_2020,283921
2764,Montana,Powell,Q1_2020,0
2765,Montana,Powell,Q2_2020,5
2766,Montana,Powell,Q3_2020,2206
2767,Montana,Powell,Q4_2020,35741
2768,Montana,Richland,Q1_2020,66
2769,Montana,Richland,Q2_2020,1230
2770,Montana,Richland,Q3_2020,10104
2771,Montana,Richland,Q4_2020,37683
2772,Montana,Roosevelt,Q1_2020,139
2773,Montana,Roosevelt,Q2_2020,721
2774,Montana,Roosevelt,Q3_2020,27297
2775,Montana,Roosevelt,Q4_2020,75288
2776,Montana,Rosebud,Q1_2020,0
2777,Montana,Rosebud,Q2_2020,568
2778,Montana,Rosebud,Q3_2020,39914
2779,Montana,Rosebud,Q4_2020,56047
2780,Montana,Sheridan,Q1_2020,0
2781,Montana,Sheridan,Q2_2020,57
2782,Montana,Sheridan,Q3_2020,1759
2783,Montana,Sheridan,Q4_2020,16001
2784,Montana,Stillwater,Q1_2020,22
2785,Montana,Stillwater,Q2_2020,464
2786,Montana,Stillwater,Q3_2020,6925
2787,Montana,Stillwater,Q4_2020,25719
2788,Montana,Wheatland,Q1_2020,7
2789,Montana,Wheatland,Q2_2020,119
2790,Montana,Wheatland,Q3_2020,1812
2791,Montana,Wheatland,Q4_2020,6426
2792,Nebraska,Boone,Q1_2020,0
2793,Nebraska,Boone,Q2_2020,505
2794,Nebraska,Boone,Q3_2020,5886
2795,Nebraska,Boone,Q4_2020,19311
2796,Nebraska,Buffalo,Q1_2020,1453
2797,Nebraska,Buffalo,Q2_2020,16678
2798,Nebraska,Buffalo,Q3_2020,89869
2799,Nebraska,Buffalo,Q4_2020,210672
2800,Nebraska,Butler,Q1_2020,19
2801,Nebraska,Butler,Q2_2020,4025
2802,Nebraska,Butler,Q3_2020,11689
2803,Nebraska,Butler,Q4_2020,34057
2804,Nebraska,Cheyenne,Q1_2020,88
2805,Nebraska,Cheyenne,Q2_2020,1295
2806,Nebraska,Cheyenne,Q3_2020,4014
2807,Nebraska,Cheyenne,Q4_2020,30103
2808,Nebraska,Colfax,Q1_2020,271
2809,Nebraska,Colfax,Q2_2020,54803
2810,Nebraska,Colfax,Q3_2020,71058
2811,Nebraska,Colfax,Q4_2020,77500
2812,Nebraska,Custer,Q1_2020,402
2813,Nebraska,Custer,Q2_2020,3197
2814,Nebraska,Custer,Q3_2020,9308
2815,Nebraska,Custer,Q4_2020,28878
2816,Nebraska,Dawson,Q1_2020,3805
2817,Nebraska,Dawson,Q2_2020,75893
2818,Nebraska,Dawson,Q3_2020,98717
2819,Nebraska,Dawson,Q4_2020,121216
2820,Nebraska,Dixon,Q1_2020,27
2821,Nebraska,Dixon,Q2_2020,3534
2822,Nebraska,Dixon,Q3_2020,8502
2823,Nebraska,Dixon,Q4_2020,22698
2824,Nebraska,Douglas,Q1_2020,9087
2825,Nebraska,Douglas,Q2_2020,507940
2826,Nebraska,Douglas,Q3_2020,1424708
2827,Nebraska,Douglas,Q4_2020,2437858
2828,Nebraska,Fillmore,Q1_2020,9
2829,Nebraska,Fillmore,Q2_2020,1019
2830,Nebraska,Fillmore,Q3_2020,4645
2831,Nebraska,Fillmore,Q4_2020,19290
2832,Nebraska,Franklin,Q1_2020,60
2833,Nebraska,Franklin,Q2_2020,595
2834,Nebraska,Franklin,Q3_2020,3232
2835,Nebraska,Franklin,Q4_2020,9992
2836,Nebraska,Grant,Q1_2020,0
2837,Nebraska,Grant,Q2_2020,0
2838,Nebraska,Grant,Q3_2020,103
2839,Nebraska,Grant,Q4_2020,1030
2840,Nebraska,Greeley,Q1_2020,12
2841,Nebraska,Greeley,Q2_2020,326
2842,Nebraska,Greeley,Q3_2020,2211
2843,Nebraska,Greeley,Q4_2020,7636
2844,Nebraska,Hamilton,Q1_2020,559
2845,Nebraska,Hamilton,Q2_2020,5594
2846,Nebraska,Hamilton,Q3_2020,12839
2847,Nebraska,Hamilton,Q4_2020,31992
2848,Nebraska,Harlan,Q1_2020,0
2849,Nebraska,Harlan,Q2_2020,46
2850,Nebraska,Harlan,Q3_2020,1784
2851,Nebraska,Harlan,Q4_2020,8179
2852,Nebraska,Jefferson,Q1_2020,13
2853,Nebraska,Jefferson,Q2_2020,771
2854,Nebraska,Jefferson,Q3_2020,3250
2855,Nebraska,Jefferson,Q4_2020,22471
2856,Nebraska,Kearney,Q1_2020,96
2857,Nebraska,Kearney,Q2_2020,1222
2858,Nebraska,Kearney,Q3_2020,12921
2859,Nebraska,Kearney,Q4_2020,28394
2860,Nebraska,Kimball,Q1_2020,245
2861,Nebraska,Kimball,Q2_2020,918
2862,Nebraska,Kimball,Q3_2020,2015
2863,Nebraska,Kimball,Q4_2020,12063
2864,Nebraska,Knox,Q1_2020,96
2865,Nebraska,Knox,Q2_2020,1439
2866,Nebraska,Knox,Q3_2020,12073
2867,Nebraska,Knox,Q4_2020,29144
2868,Nebraska,Lancaster,Q1_2020,2359
2869,Nebraska,Lancaster,Q2_2020,141270
2870,Nebraska,Lancaster,Q3_2020,510819
2871,Nebraska,Lancaster,Q4_2020,1009507
2872,Nebraska,Lincoln,Q1_2020,562
2873,Nebraska,Lincoln,Q2_2020,4984
2874,Nebraska,Lincoln,Q3_2020,36900
2875,Nebraska,Lincoln,Q4_2020,136803
2876,Nebraska,Logan,Q1_2020,2
2877,Nebraska,Logan,Q2_2020,0
2878,Nebraska,Logan,Q3_2020,459
2879,Nebraska,Logan,Q4_2020,2579
2880,Nebraska,Madison,Q1_2020,781
2881,Nebraska,Madison,Q2_2020,30167
2882,Nebraska,Madison,Q3_2020,70832
2883,Nebraska,Madison,Q4_2020,181603
2884,Nebraska,Platte,Q1_2020,417
2885,Nebraska,Platte,Q2_2020,53695
2886,Nebraska,Platte,Q3_2020,97469
2887,Nebraska,Platte,Q4_2020,180038
2888,Nebraska,Richardson,Q1_2020,0
2889,Nebraska,Richardson,Q2_2020,424
2890,Nebraska,Richardson,Q3_2020,4765
2891,Nebraska,Richardson,Q4_2020,21014
2892,Nebraska,Seward,Q1_2020,78
2893,Nebraska,Seward,Q2_2020,3265
2894,Nebraska,Seward,Q3_2020,19441
2895,Nebraska,Seward,Q4_2020,51498
2896,Nebraska,Sheridan,Q1_2020,0
2897,Nebraska,Sheridan,Q2_2020,263
2898,Nebraska,Sheridan,Q3_2020,4518
2899,Nebraska,Sheridan,Q4_2020,17083
2900,Nebraska,Sherman,Q1_2020,7
2901,Nebraska,Sherman,Q2_2020,380
2902,Nebraska,Sherman,Q3_2020,2122
2903,Nebraska,Sherman,Q4_2020,7434
2904,Nebraska,Stanton,Q1_2020,42
2905,Nebraska,Stanton,Q2_2020,1718
2906,Nebraska,Stanton,Q3_2020,3913
2907,Nebraska,Stanton,Q4_2020,13137
2908,Nebraska,Washington,Q1_2020,668
2909,Nebraska,Washington,Q2_2020,4133
2910,Nebraska,Washington,Q3_2020,23277
2911,Nebraska,Washington,Q4_2020,71960
2912,Nebraska,Wayne,Q1_2020,20
2913,Nebraska,Wayne,Q2_2020,1941
2914,Nebraska,Wayne,Q3_2020,12574
2915,Nebraska,Wayne,Q4_2020,43134
2916,Nebraska,Webster,Q1_2020,41
2917,Nebraska,Webster,Q2_2020,585
2918,Nebraska,Webster,Q3_2020,2912
2919,Nebraska,Webster,Q4_2020,13008
2920,Nebraska,Wheeler,Q1_2020,0
2921,Nebraska,Wheeler,Q2_2020,8
2922,Nebraska,Wheeler,Q3_2020,136
2923,Nebraska,Wheeler,Q4_2020,961
2924,Nebraska,York,Q1_2020,159
2925,Nebraska,York,Q2_2020,3654
2926,Nebraska,York,Q3_2020,18066
2927,Nebraska,York,Q4_2020,60097
2928,Nevada,Carson City,Q1_2020,739
2929,Nevada,Carson City,Q2_2020,12997
2930,Nevada,Carson City,Q3_2020,46592
2931,Nevada,Carson City,Q4_2020,162535
2932,Nevada,Douglas,Q1_2020,407
2933,Nevada,Douglas,Q2_2020,5324
2934,Nevada,Douglas,Q3_2020,26254
2935,Nevada,Douglas,Q4_2020,65339
2936,Nevada,Elko,Q1_2020,349
2937,Nevada,Elko,Q2_2020,10935
2938,Nevada,Elko,Q3_2020,83053
2939,Nevada,Elko,Q4_2020,170069
2940,Nevada,Eureka,Q1_2020,0
2941,Nevada,Eureka,Q2_2020,49
2942,Nevada,Eureka,Q3_2020,729
2943,Nevada,Eureka,Q4_2020,1408
2944,Nevada,Humboldt,Q1_2020,692
2945,Nevada,Humboldt,Q2_2020,7286
2946,Nevada,Humboldt,Q3_2020,11465
2947,Nevada,Humboldt,Q4_2020,26494
2948,Nevada,Lincoln,Q1_2020,8
2949,Nevada,Lincoln,Q2_2020,184
2950,Nevada,Lincoln,Q3_2020,1194
2951,Nevada,Lincoln,Q4_2020,11209
2952,New Hampshire,Carroll,Q1_2020,872
2953,New Hampshire,Carroll,Q2_2020,4951
2954,New Hampshire,Carroll,Q3_2020,10698
2955,New Hampshire,Carroll,Q4_2020,27826
2956,New Hampshire,Grafton,Q1_2020,1630
2957,New Hampshire,Grafton,Q2_2020,7187
2958,New Hampshire,Grafton,Q3_2020,12768
2959,New Hampshire,Grafton,Q4_2020,38752
2960,New Hampshire,Sullivan,Q1_2020,258
2961,New Hampshire,Sullivan,Q2_2020,2330
2962,New Hampshire,Sullivan,Q3_2020,4998
2963,New Hampshire,Sullivan,Q4_2020,15178
2964,New Jersey,Atlantic,Q1_2020,11461
2965,New Jersey,Atlantic,Q2_2020,226847
2966,New Jersey,Atlantic,Q3_2020,398578
2967,New Jersey,Atlantic,Q4_2020,615529
2968,New Jersey,Burlington,Q1_2020,42522
2969,New Jersey,Burlington,Q2_2020,437115
2970,New Jersey,Burlington,Q3_2020,651889
2971,New Jersey,Burlington,Q4_2020,942063
2972,New Jersey,Camden,Q1_2020,53732
2973,New Jersey,Camden,Q2_2020,617480
2974,New Jersey,Camden,Q3_2020,912616
2975,New Jersey,Camden,Q4_2020,1311184
2976,New Jersey,Cumberland,Q1_2020,8367
2977,New Jersey,Cumberland,Q2_2020,226401
2978,New Jersey,Cumberland,Q3_2020,345773
2979,New Jersey,Cumberland,Q4_2020,383234
2980,New Jersey,Hudson,Q1_2020,271492
2981,New Jersey,Hudson,Q2_2020,1727122
2982,New Jersey,Hudson,Q3_2020,1940218
2983,New Jersey,Hudson,Q4_2020,2139048
2984,New Jersey,Monmouth,Q1_2020,127591
2985,New Jersey,Monmouth,Q2_2020,787942
2986,New Jersey,Monmouth,Q3_2020,1100623
2987,New Jersey,Monmouth,Q4_2020,1434953
2988,New Jersey,Morris,Q1_2020,107704
2989,New Jersey,Morris,Q2_2020,601783
2990,New Jersey,Morris,Q3_2020,744673
2991,New Jersey,Morris,Q4_2020,996402
2992,New Jersey,Passaic,Q1_2020,216391
2993,New Jersey,Passaic,Q2_2020,1496273
2994,New Jersey,Passaic,Q3_2020,1757254
2995,New Jersey,Passaic,Q4_2020,1986386
2996,New Jersey,Salem,Q1_2020,3042
2997,New Jersey,Salem,Q2_2020,61147
2998,New Jersey,Salem,Q3_2020,96216
2999,New Jersey,Salem,Q4_2020,123044
3000,New Jersey,Somerset,Q1_2020,62316
3001,New Jersey,Somerset,Q2_2020,431871
3002,New Jersey,Somerset,Q3_2020,549609
3003,New Jersey,Somerset,Q4_2020,675019
3004,New Jersey,Union,Q1_2020,235592
3005,New Jersey,Union,Q2_2020,1454945
3006,New Jersey,Union,Q3_2020,1668307
3007,New Jersey,Union,Q4_2020,1947418
3008,New Jersey,Warren,Q1_2020,15111
3009,New Jersey,Warren,Q2_2020,109421
3010,New Jersey,Warren,Q3_2020,134835
3011,New Jersey,Warren,Q4_2020,175554
3012,New Mexico,Colfax,Q1_2020,77
3013,New Mexico,Colfax,Q2_2020,696
3014,New Mexico,Colfax,Q3_2020,2625
3015,New Mexico,Colfax,Q4_2020,15671
3016,New Mexico,Grant,Q1_2020,275
3017,New Mexico,Grant,Q2_2020,2321
3018,New Mexico,Grant,Q3_2020,10270
3019,New Mexico,Grant,Q4_2020,31506
3020,New Mexico,Lincoln,Q1_2020,35
3021,New Mexico,Lincoln,Q2_2020,1479
3022,New Mexico,Lincoln,Q3_2020,19155
3023,New Mexico,Lincoln,Q4_2020,45820
3024,New Mexico,Los Alamos,Q1_2020,129
3025,New Mexico,Los Alamos,Q2_2020,795
3026,New Mexico,Los Alamos,Q3_2020,2826
3027,New Mexico,Los Alamos,Q4_2020,9582
3028,New Mexico,Mora,Q1_2020,0
3029,New Mexico,Mora,Q2_2020,90
3030,New Mexico,Mora,Q3_2020,733
3031,New Mexico,Mora,Q4_2020,3096
3032,New Mexico,Roosevelt,Q1_2020,82
3033,New Mexico,Roosevelt,Q2_2020,4984
3034,New Mexico,Roosevelt,Q3_2020,24438
3035,New Mexico,Roosevelt,Q4_2020,61692
3036,New Mexico,San Juan,Q1_2020,7503
3037,New Mexico,San Juan,Q2_2020,187610
3038,New Mexico,San Juan,Q3_2020,304329
3039,New Mexico,San Juan,Q4_2020,394325
3040,New Mexico,Santa Fe,Q1_2020,2593
3041,New Mexico,Santa Fe,Q2_2020,21168
3042,New Mexico,Santa Fe,Q3_2020,91698
3043,New Mexico,Santa Fe,Q4_2020,301211
3044,New Mexico,Socorro,Q1_2020,654
3045,New Mexico,Socorro,Q2_2020,5192
3046,New Mexico,Socorro,Q3_2020,10203
3047,New Mexico,Socorro,Q4_2020,37878
3048,New Mexico,Taos,Q1_2020,515
3049,New Mexico,Taos,Q2_2020,3710
3050,New Mexico,Taos,Q3_2020,12819
3051,New Mexico,Taos,Q4_2020,47035
3052,New Mexico,Torrance,Q1_2020,306
3053,New Mexico,Torrance,Q2_2020,3279
3054,New Mexico,Torrance,Q3_2020,6716
3055,New Mexico,Torrance,Q4_2020,18634
3056,New Mexico,Union,Q1_2020,16
3057,New Mexico,Union,Q2_2020,687
3058,New Mexico,Union,Q3_2020,2992
3059,New Mexico,Union,Q4_2020,7334
3060,New York,Albany,Q1_2020,19995
3061,New York,Albany,Q2_2020,180074
3062,New York,Albany,Q3_2020,275790
3063,New York,Albany,Q4_2020,403999
3064,New York,Bronx,Q1_2020,845381
3065,New York,Bronx,Q2_2020,4352025
3066,New York,Bronx,Q3_2020,4972304
3067,New York,Bronx,Q4_2020,4211824
3068,New York,Clinton,Q1_2020,1483
3069,New York,Clinton,Q2_2020,9012
3070,New York,Clinton,Q3_2020,15082
3071,New York,Clinton,Q4_2020,33661
3072,New York,Columbia,Q1_2020,3306
3073,New York,Columbia,Q2_2020,38202
3074,New York,Columbia,Q3_2020,54519
3075,New York,Columbia,Q4_2020,66437
3076,New York,Cortland,Q1_2020,689
3077,New York,Cortland,Q2_2020,4401
3078,New York,Cortland,Q3_2020,18878
3079,New York,Cortland,Q4_2020,71791
3080,New York,Delaware,Q1_2020,1407
3081,New York,Delaware,Q2_2020,7676
3082,New York,Delaware,Q3_2020,12036
3083,New York,Delaware,Q4_2020,24892
3084,New York,Erie,Q1_2020,59754
3085,New York,Erie,Q2_2020,599642
3086,New York,Erie,Q3_2020,990037
3087,New York,Erie,Q4_2020,1611322
3088,New York,Franklin,Q1_2020,391
3089,New York,Franklin,Q2_2020,2522
3090,New York,Franklin,Q3_2020,5885
3091,New York,Franklin,Q4_2020,21092
3092,New York,Fulton,Q1_2020,857
3093,New York,Fulton,Q2_2020,19918
3094,New York,Fulton,Q3_2020,30049
3095,New York,Fulton,Q4_2020,40543
3096,New York,Hamilton,Q1_2020,107
3097,New York,Hamilton,Q2_2020,506
3098,New York,Hamilton,Q3_2020,1236
3099,New York,Hamilton,Q4_2020,3228
3100,New York,Jefferson,Q1_2020,1406
3101,New York,Jefferson,Q2_2020,7857
3102,New York,Jefferson,Q3_2020,15104
3103,New York,Jefferson,Q4_2020,46197
3104,New York,Livingston,Q1_2020,1190
3105,New York,Livingston,Q2_2020,11574
3106,New York,Livingston,Q3_2020,19057
3107,New York,Livingston,Q4_2020,54321
3108,New York,Madison,Q1_2020,3356
3109,New York,Madison,Q2_2020,29877
3110,New York,Madison,Q3_2020,44032
3111,New York,Madison,Q4_2020,73250
3112,New York,Monroe,Q1_2020,29132
3113,New York,Monroe,Q2_2020,302499
3114,New York,Monroe,Q3_2020,540114
3115,New York,Monroe,Q4_2020,1102161
3116,New York,Montgomery,Q1_2020,985
3117,New York,Montgomery,Q2_2020,9583
3118,New York,Montgomery,Q3_2020,20127
3119,New York,Montgomery,Q4_2020,37645
3120,New York,New York,Q1_2020,519584
3121,New York,New York,Q2_2020,2414744
3122,New York,New York,Q3_2020,2931090
3123,New York,New York,Q4_2020,2831642
3124,New York,Oneida,Q1_2020,7244
3125,New York,Oneida,Q2_2020,120450
3126,New York,Oneida,Q3_2020,218894
3127,New York,Oneida,Q4_2020,373090
3128,New York,Ontario,Q1_2020,1918
3129,New York,Ontario,Q2_2020,21123
3130,New York,Ontario,Q3_2020,42285
3131,New York,Ontario,Q4_2020,98995
3132,New York,Orange,Q1_2020,178932
3133,New York,Orange,Q2_2020,958358
3134,New York,Orange,Q3_2020,1104509
3135,New York,Orange,Q4_2020,1080283
3136,New York,Oswego,Q1_2020,1378
3137,New York,Oswego,Q2_2020,13946
3138,New York,Oswego,Q3_2020,38161
3139,New York,Oswego,Q4_2020,109717
3140,New York,Rensselaer,Q1_2020,4924
3141,New York,Rensselaer,Q2_2020,48099
3142,New York,Rensselaer,Q3_2020,82510
3143,New York,Rensselaer,Q4_2020,130573
3144,New York,Richmond,Q1_2020,278793
3145,New York,Richmond,Q2_2020,1276399
3146,New York,Richmond,Q3_2020,1459422
3147,New York,Richmond,Q4_2020,1530862
3148,New York,Schenectady,Q1_2020,8582
3149,New York,Schenectady,Q2_2020,69006
3150,New York,Schenectady,Q3_2020,121765
3151,New York,Schenectady,Q4_2020,185113
3152,New York,Schuyler,Q1_2020,189
3153,New York,Schuyler,Q2_2020,1143
3154,New York,Schuyler,Q3_2020,4474
3155,New York,Schuyler,Q4_2020,19628
3156,New York,Seneca,Q1_2020,561
3157,New York,Seneca,Q2_2020,5850
3158,New York,Seneca,Q3_2020,9894
3159,New York,Seneca,Q4_2020,22984
3160,New York,Suffolk,Q1_2020,726471
3161,New York,Suffolk,Q2_2020,3694783
3162,New York,Suffolk,Q3_2020,4224890
3163,New York,Suffolk,Q4_2020,4037006
3164,New York,Sullivan,Q1_2020,14288
3165,New York,Sullivan,Q2_2020,124878
3166,New York,Sullivan,Q3_2020,145378
3167,New York,Sullivan,Q4_2020,139963
3168,New York,Tioga,Q1_2020,1047
3169,New York,Tioga,Q2_2020,12644
3170,New York,Tioga,Q3_2020,26126
3171,New York,Tioga,Q4_2020,71851
3172,New York,Warren,Q1_2020,2458
3173,New York,Warren,Q2_2020,23491
3174,New York,Warren,Q3_2020,33659
3175,New York,Warren,Q4_2020,40868
3176,New York,Washington,Q1_2020,1785
3177,New York,Washington,Q2_2020,21592
3178,New York,Washington,Q3_2020,26586
3179,New York,Washington,Q4_2020,30952
3180,New York,Wayne,Q1_2020,1515
3181,New York,Wayne,Q2_2020,13689
3182,New York,Wayne,Q3_2020,29528
3183,New York,Wayne,Q4_2020,80496
3184,New York,Wyoming,Q1_2020,1207
3185,New York,Wyoming,Q2_2020,8339
3186,New York,Wyoming,Q3_2020,12667
3187,New York,Wyoming,Q4_2020,39924
3188,North Carolina,Anson,Q1_2020,428
3189,North Carolina,Anson,Q2_2020,11366
3190,North Carolina,Anson,Q3_2020,48883
3191,North Carolina,Anson,Q4_2020,61153
3192,North Carolina,Beaufort,Q1_2020,432
3193,North Carolina,Beaufort,Q2_2020,8657
3194,North Carolina,Beaufort,Q3_2020,76368
3195,North Carolina,Beaufort,Q4_2020,111747
3196,North Carolina,Brunswick,Q1_2020,1149
3197,North Carolina,Brunswick,Q2_2020,38286
3198,North Carolina,Brunswick,Q3_2020,148112
3199,North Carolina,Brunswick,Q4_2020,193005
3200,North Carolina,Burke,Q1_2020,1831
3201,North Carolina,Burke,Q2_2020,70629
3202,North Carolina,Burke,Q3_2020,191911
3203,North Carolina,Burke,Q4_2020,259531
3204,North Carolina,Caldwell,Q1_2020,628
3205,North Carolina,Caldwell,Q2_2020,34742
3206,North Carolina,Caldwell,Q3_2020,154625
3207,North Carolina,Caldwell,Q4_2020,237648
3208,North Carolina,Camden,Q1_2020,11
3209,North Carolina,Camden,Q2_2020,1844
3210,North Carolina,Camden,Q3_2020,9943
3211,North Carolina,Camden,Q4_2020,12068
3212,North Carolina,Cherokee,Q1_2020,450
3213,North Carolina,Cherokee,Q2_2020,5761
3214,North Carolina,Cherokee,Q3_2020,49929
3215,North Carolina,Cherokee,Q4_2020,59720
3216,North Carolina,Cleveland,Q1_2020,1093
3217,North Carolina,Cleveland,Q2_2020,27576
3218,North Carolina,Cleveland,Q3_2020,187180
3219,North Carolina,Cleveland,Q4_2020,283778
3220,North Carolina,Columbus,Q1_2020,1593
3221,North Carolina,Columbus,Q2_2020,41149
3222,North Carolina,Columbus,Q3_2020,117419
3223,North Carolina,Columbus,Q4_2020,164131
3224,North Carolina,Cumberland,Q1_2020,3740
3225,North Carolina,Cumberland,Q2_2020,107698
3226,North Carolina,Cumberland,Q3_2020,463006
3227,North Carolina,Cumberland,Q4_2020,612248
3228,North Carolina,Durham,Q1_2020,12741
3229,North Carolina,Durham,Q2_2020,269726
3230,North Carolina,Durham,Q3_2020,685654
3231,North Carolina,Durham,Q4_2020,712620
3232,North Carolina,Forsyth,Q1_2020,4148
3233,North Carolina,Forsyth,Q2_2020,214664
3234,North Carolina,Forsyth,Q3_2020,623886
3235,North Carolina,Forsyth,Q4_2020,864936
3236,North Carolina,Franklin,Q1_2020,1866
3237,North Carolina,Franklin,Q2_2020,29186
3238,North Carolina,Franklin,Q3_2020,106145
3239,North Carolina,Franklin,Q4_2020,131269
3240,North Carolina,Graham,Q1_2020,5
3241,North Carolina,Graham,Q2_2020,670
3242,North Carolina,Graham,Q3_2020,11852
3243,North Carolina,Graham,Q4_2020,17880
3244,North Carolina,Henderson,Q1_2020,3220
3245,North Carolina,Henderson,Q2_2020,55648
3246,North Carolina,Henderson,Q3_2020,178182
3247,North Carolina,Henderson,Q4_2020,214798
3248,North Carolina,Jackson,Q1_2020,107
3249,North Carolina,Jackson,Q2_2020,11125
3250,North Carolina,Jackson,Q3_2020,59858
3251,North Carolina,Jackson,Q4_2020,95155
3252,North Carolina,Lenoir,Q1_2020,800
3253,North Carolina,Lenoir,Q2_2020,27599
3254,North Carolina,Lenoir,Q3_2020,87561
3255,North Carolina,Lenoir,Q4_2020,139313
3256,North Carolina,Lincoln,Q1_2020,548
3257,North Carolina,Lincoln,Q2_2020,22284
3258,North Carolina,Lincoln,Q3_2020,136981
3259,North Carolina,Lincoln,Q4_2020,226472
3260,North Carolina,Macon,Q1_2020,55
3261,North Carolina,Macon,Q2_2020,17674
3262,North Carolina,Macon,Q3_2020,53956
3263,North Carolina,Macon,Q4_2020,60698
3264,North Carolina,Madison,Q1_2020,7
3265,North Carolina,Madison,Q2_2020,940
3266,North Carolina,Madison,Q3_2020,9403
3267,North Carolina,Madison,Q4_2020,33018
3268,North Carolina,Martin,Q1_2020,266
3269,North Carolina,Martin,Q2_2020,9976
3270,North Carolina,Martin,Q3_2020,39620
3271,North Carolina,Martin,Q4_2020,55758
3272,North Carolina,Mitchell,Q1_2020,127
3273,North Carolina,Mitchell,Q2_2020,2891
3274,North Carolina,Mitchell,Q3_2020,13598
3275,North Carolina,Mitchell,Q4_2020,34197
3276,North Carolina,Montgomery,Q1_2020,539
3277,North Carolina,Montgomery,Q2_2020,23001
3278,North Carolina,Montgomery,Q3_2020,87449
3279,North Carolina,Montgomery,Q4_2020,90412
3280,North Carolina,Northampton,Q1_2020,2086
3281,North Carolina,Northampton,Q2_2020,15894
3282,North Carolina,Northampton,Q3_2020,38843
3283,North Carolina,Northampton,Q4_2020,49882
3284,North Carolina,Orange,Q1_2020,5405
3285,North Carolina,Orange,Q2_2020,56410
3286,North Carolina,Orange,Q3_2020,220536
3287,North Carolina,Orange,Q4_2020,244571
3288,North Carolina,Pender,Q1_2020,189
3289,North Carolina,Pender,Q2_2020,20374
3290,North Carolina,Pender,Q3_2020,85204
3291,North Carolina,Pender,Q4_2020,121569
3292,North Carolina,Richmond,Q1_2020,541
3293,North Carolina,Richmond,Q2_2020,22120
3294,North Carolina,Richmond,Q3_2020,83484
3295,North Carolina,Richmond,Q4_2020,120763
3296,North Carolina,Scotland,Q1_2020,364
3297,North Carolina,Scotland,Q2_2020,11153
3298,North Carolina,Scotland,Q3_2020,88516
3299,North Carolina,Scotland,Q4_2020,124186
3300,North Carolina,Union,Q1_2020,4368
3301,North Carolina,Union,Q2_2020,99788
3302,North Carolina,Union,Q3_2020,413291
3303,North Carolina,Union,Q4_2020,519562
3304,North Carolina,Warren,Q1_2020,109
3305,North Carolina,Warren,Q2_2020,11180
3306,North Carolina,Warren,Q3_2020,30155
3307,North Carolina,Warren,Q4_2020,45932
3308,North Carolina,Washington,Q1_2020,499
3309,North Carolina,Washington,Q2_2020,4072
3310,North Carolina,Washington,Q3_2020,18029
3311,North Carolina,Washington,Q4_2020,20267
3312,North Carolina,Wayne,Q1_2020,9085
3313,North Carolina,Wayne,Q2_2020,136754
3314,North Carolina,Wayne,Q3_2020,300455
3315,North Carolina,Wayne,Q4_2020,363547
3316,North Carolina,Wilson,Q1_2020,2854
3317,North Carolina,Wilson,Q2_2020,57978
3318,North Carolina,Wilson,Q3_2020,193576
3319,North Carolina,Wilson,Q4_2020,257022
3320,North Dakota,Benson,Q1_2020,0
3321,North Dakota,Benson,Q2_2020,963
3322,North Dakota,Benson,Q3_2020,27418
3323,North Dakota,Benson,Q4_2020,47937
3324,North Dakota,Billings,Q1_2020,0
3325,North Dakota,Billings,Q2_2020,43
3326,North Dakota,Billings,Q3_2020,1232
3327,North Dakota,Billings,Q4_2020,2510
3328,North Dakota,Bottineau,Q1_2020,0
3329,North Dakota,Bottineau,Q2_2020,358
3330,North Dakota,Bottineau,Q3_2020,7889
3331,North Dakota,Bottineau,Q4_2020,31625
3332,North Dakota,Bowman,Q1_2020,24
3333,North Dakota,Bowman,Q2_2020,137
3334,North Dakota,Bowman,Q3_2020,3951
3335,North Dakota,Bowman,Q4_2020,13266
3336,North Dakota,Burke,Q1_2020,68
3337,North Dakota,Burke,Q2_2020,565
3338,North Dakota,Burke,Q3_2020,3136
3339,North Dakota,Burke,Q4_2020,10109
3340,North Dakota,Cavalier,Q1_2020,0
